name,path,description,external_url,background_color,Background,Backhair,Body,Face,Fronthair
Love Addicted Girl #1032,https://love-addicted-girls.s3.amazonaws.com/images/1032.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,sakyubasu1,basic1,hime2
Love Addicted Girl #1033,https://love-addicted-girls.s3.amazonaws.com/images/1033.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,wafuku2,cocktail1,hime2
Love Addicted Girl #1034,https://love-addicted-girls.s3.amazonaws.com/images/1034.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,loli2,gal2,twintail
Love Addicted Girl #1035,https://love-addicted-girls.s3.amazonaws.com/images/1035.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,swim1,cocktail1,hime
Love Addicted Girl #1036,https://love-addicted-girls.s3.amazonaws.com/images/1036.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,odango,casino2,ero2,odango
Love Addicted Girl #1037,https://love-addicted-girls.s3.amazonaws.com/images/1037.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,shifuku2,gal3,odango
Love Addicted Girl #1038,https://love-addicted-girls.s3.amazonaws.com/images/1038.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,caba2,cocktail3,hime2
Love Addicted Girl #1039,https://love-addicted-girls.s3.amazonaws.com/images/1039.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,shifuku2,kira2,hime
Love Addicted Girl #1040,https://love-addicted-girls.s3.amazonaws.com/images/1040.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,shifuku,gal3,hime2
Love Addicted Girl #1041,https://love-addicted-girls.s3.amazonaws.com/images/1041.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,maid2,gal2,gal
Love Addicted Girl #1042,https://love-addicted-girls.s3.amazonaws.com/images/1042.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,odango,casino1,kira3,odango
Love Addicted Girl #1043,https://love-addicted-girls.s3.amazonaws.com/images/1043.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,wafuku2,ero1,twintail
Love Addicted Girl #1044,https://love-addicted-girls.s3.amazonaws.com/images/1044.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,maid2,ero2,gal
Love Addicted Girl #1045,https://love-addicted-girls.s3.amazonaws.com/images/1045.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,casino2,cocktail3,zero
Love Addicted Girl #1046,https://love-addicted-girls.s3.amazonaws.com/images/1046.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,caba2,basic2,cocktail
Love Addicted Girl #1047,https://love-addicted-girls.s3.amazonaws.com/images/1047.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,maid1,ero2,hime
Love Addicted Girl #1048,https://love-addicted-girls.s3.amazonaws.com/images/1048.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,maid1,ero2,twintail
Love Addicted Girl #1049,https://love-addicted-girls.s3.amazonaws.com/images/1049.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,wafuku2,kira3,odango
Love Addicted Girl #1050,https://love-addicted-girls.s3.amazonaws.com/images/1050.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,swim1,basic1,twintail
Love Addicted Girl #1051,https://love-addicted-girls.s3.amazonaws.com/images/1051.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,casino2,kira2,cocktail
Love Addicted Girl #1052,https://love-addicted-girls.s3.amazonaws.com/images/1052.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,odango,wafuku1,gal2,odango
Love Addicted Girl #1053,https://love-addicted-girls.s3.amazonaws.com/images/1053.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,loli1,ero1,gal
Love Addicted Girl #1054,https://love-addicted-girls.s3.amazonaws.com/images/1054.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,swim1,kira1,odango
Love Addicted Girl #1055,https://love-addicted-girls.s3.amazonaws.com/images/1055.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,sweet2,kira1,hime
Love Addicted Girl #1056,https://love-addicted-girls.s3.amazonaws.com/images/1056.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,sakyubasu1,ero1,odango
Love Addicted Girl #1057,https://love-addicted-girls.s3.amazonaws.com/images/1057.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,loli2,cocktail1,twintail
Love Addicted Girl #1058,https://love-addicted-girls.s3.amazonaws.com/images/1058.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,caba2,ero2,hime
Love Addicted Girl #1059,https://love-addicted-girls.s3.amazonaws.com/images/1059.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,maid1,gal2,twintail
Love Addicted Girl #1060,https://love-addicted-girls.s3.amazonaws.com/images/1060.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,sakyubasu1,kira3,zero
Love Addicted Girl #1061,https://love-addicted-girls.s3.amazonaws.com/images/1061.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,shifuku2,kira1,hime
Love Addicted Girl #1062,https://love-addicted-girls.s3.amazonaws.com/images/1062.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,caba2,cocktail3,twintail
Love Addicted Girl #1063,https://love-addicted-girls.s3.amazonaws.com/images/1063.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,shifuku2,kira2,hime2
Love Addicted Girl #1064,https://love-addicted-girls.s3.amazonaws.com/images/1064.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,zero,swim1,gal3,zero
Love Addicted Girl #1065,https://love-addicted-girls.s3.amazonaws.com/images/1065.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,swim2,ero1,zero
Love Addicted Girl #1066,https://love-addicted-girls.s3.amazonaws.com/images/1066.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,loli2,cocktail3,hime
Love Addicted Girl #1067,https://love-addicted-girls.s3.amazonaws.com/images/1067.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,zero,swim1,cocktail3,zero
Love Addicted Girl #1068,https://love-addicted-girls.s3.amazonaws.com/images/1068.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,sakyubasu1,kira2,hime
Love Addicted Girl #1069,https://love-addicted-girls.s3.amazonaws.com/images/1069.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,casino2,basic2,odango
Love Addicted Girl #1070,https://love-addicted-girls.s3.amazonaws.com/images/1070.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,sweet2,cocktail1,hime2
Love Addicted Girl #1071,https://love-addicted-girls.s3.amazonaws.com/images/1071.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,wafuku1,gal3,twintail
Love Addicted Girl #1072,https://love-addicted-girls.s3.amazonaws.com/images/1072.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,swim1,basic2,odango
Love Addicted Girl #1073,https://love-addicted-girls.s3.amazonaws.com/images/1073.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,swim2,gal2,cocktail
Love Addicted Girl #1074,https://love-addicted-girls.s3.amazonaws.com/images/1074.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,wafuku2,cocktail1,twintail
Love Addicted Girl #1075,https://love-addicted-girls.s3.amazonaws.com/images/1075.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,caba2,cocktail2,hime
Love Addicted Girl #1076,https://love-addicted-girls.s3.amazonaws.com/images/1076.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,loli1,kira3,twintail
Love Addicted Girl #1077,https://love-addicted-girls.s3.amazonaws.com/images/1077.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,loli2,cocktail2,cocktail
Love Addicted Girl #1078,https://love-addicted-girls.s3.amazonaws.com/images/1078.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,odango,loli2,gal2,odango
Love Addicted Girl #1079,https://love-addicted-girls.s3.amazonaws.com/images/1079.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,wafuku1,cocktail3,hime2
Love Addicted Girl #1080,https://love-addicted-girls.s3.amazonaws.com/images/1080.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,odango,sakyubasu1,cocktail2,odango
Love Addicted Girl #1081,https://love-addicted-girls.s3.amazonaws.com/images/1081.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,zero,maid2,gal2,zero
Love Addicted Girl #1082,https://love-addicted-girls.s3.amazonaws.com/images/1082.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,loli2,cocktail1,cocktail
Love Addicted Girl #1083,https://love-addicted-girls.s3.amazonaws.com/images/1083.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,maid1,gal3,zero
Love Addicted Girl #1084,https://love-addicted-girls.s3.amazonaws.com/images/1084.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,sweet2,kira2,zero
Love Addicted Girl #1085,https://love-addicted-girls.s3.amazonaws.com/images/1085.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,loli2,basic1,hime2
Love Addicted Girl #1086,https://love-addicted-girls.s3.amazonaws.com/images/1086.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,shifuku,gal2,hime
Love Addicted Girl #1087,https://love-addicted-girls.s3.amazonaws.com/images/1087.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,shifuku2,kira3,hime2
Love Addicted Girl #1088,https://love-addicted-girls.s3.amazonaws.com/images/1088.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,gal,swim2,cocktail3,gal
Love Addicted Girl #1089,https://love-addicted-girls.s3.amazonaws.com/images/1089.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,shifuku2,ero1,odango
Love Addicted Girl #1090,https://love-addicted-girls.s3.amazonaws.com/images/1090.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,shifuku3,kira3,hime
Love Addicted Girl #1091,https://love-addicted-girls.s3.amazonaws.com/images/1091.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,shifuku2,cocktail1,hime2
Love Addicted Girl #1092,https://love-addicted-girls.s3.amazonaws.com/images/1092.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,odango,shifuku3,gal3,odango
Love Addicted Girl #1093,https://love-addicted-girls.s3.amazonaws.com/images/1093.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,cab1,kira1,cocktail
Love Addicted Girl #1094,https://love-addicted-girls.s3.amazonaws.com/images/1094.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,wafuku2,cocktail3,hime
Love Addicted Girl #1095,https://love-addicted-girls.s3.amazonaws.com/images/1095.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,zero,casino1,kira3,zero
Love Addicted Girl #1096,https://love-addicted-girls.s3.amazonaws.com/images/1096.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,caba2,kira3,twintail
Love Addicted Girl #1097,https://love-addicted-girls.s3.amazonaws.com/images/1097.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,cab1,kira3,zero
Love Addicted Girl #1098,https://love-addicted-girls.s3.amazonaws.com/images/1098.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,gal,casino1,kira2,gal
Love Addicted Girl #1099,https://love-addicted-girls.s3.amazonaws.com/images/1099.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,casino1,cocktail3,odango
Love Addicted Girl #1100,https://love-addicted-girls.s3.amazonaws.com/images/1100.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,swim1,kira3,odango
Love Addicted Girl #1101,https://love-addicted-girls.s3.amazonaws.com/images/1101.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,sweet2,cocktail2,twintail
Love Addicted Girl #1102,https://love-addicted-girls.s3.amazonaws.com/images/1102.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,zero,loli1,cocktail3,zero
Love Addicted Girl #1103,https://love-addicted-girls.s3.amazonaws.com/images/1103.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,cab1,cocktail3,twintail
Love Addicted Girl #1104,https://love-addicted-girls.s3.amazonaws.com/images/1104.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,sakyubasu1,basic2,zero
Love Addicted Girl #1105,https://love-addicted-girls.s3.amazonaws.com/images/1105.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,swim2,basic1,twintail
Love Addicted Girl #1106,https://love-addicted-girls.s3.amazonaws.com/images/1106.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,shifuku2,basic1,odango
Love Addicted Girl #1107,https://love-addicted-girls.s3.amazonaws.com/images/1107.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,maid1,cocktail2,twintail
Love Addicted Girl #1108,https://love-addicted-girls.s3.amazonaws.com/images/1108.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,maid2,kira1,twintail
Love Addicted Girl #1109,https://love-addicted-girls.s3.amazonaws.com/images/1109.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,wafuku2,basic1,cocktail
Love Addicted Girl #1110,https://love-addicted-girls.s3.amazonaws.com/images/1110.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,shifuku2,cocktail2,twintail
Love Addicted Girl #1111,https://love-addicted-girls.s3.amazonaws.com/images/1111.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,maid2,kira2,zero
Love Addicted Girl #1112,https://love-addicted-girls.s3.amazonaws.com/images/1112.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,shifuku2,cocktail1,zero
Love Addicted Girl #1113,https://love-addicted-girls.s3.amazonaws.com/images/1113.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,maid2,gal3,twintail
Love Addicted Girl #1114,https://love-addicted-girls.s3.amazonaws.com/images/1114.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,twintail,maid1,kira1,twintail
Love Addicted Girl #1115,https://love-addicted-girls.s3.amazonaws.com/images/1115.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,cab1,ero2,cocktail
Love Addicted Girl #1116,https://love-addicted-girls.s3.amazonaws.com/images/1116.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,zero,casino2,kira2,zero
Love Addicted Girl #1117,https://love-addicted-girls.s3.amazonaws.com/images/1117.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,cab1,kira1,cocktail
Love Addicted Girl #1118,https://love-addicted-girls.s3.amazonaws.com/images/1118.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,shifuku,basic1,odango
Love Addicted Girl #1119,https://love-addicted-girls.s3.amazonaws.com/images/1119.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,swim1,gal2,twintail
Love Addicted Girl #1120,https://love-addicted-girls.s3.amazonaws.com/images/1120.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,wafuku1,gal2,zero
Love Addicted Girl #1121,https://love-addicted-girls.s3.amazonaws.com/images/1121.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,twintail,wafuku2,kira2,twintail
Love Addicted Girl #1122,https://love-addicted-girls.s3.amazonaws.com/images/1122.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,swim2,kira1,twintail
Love Addicted Girl #1123,https://love-addicted-girls.s3.amazonaws.com/images/1123.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,shifuku3,basic2,twintail
Love Addicted Girl #1124,https://love-addicted-girls.s3.amazonaws.com/images/1124.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,shifuku3,cocktail3,twintail
Love Addicted Girl #1125,https://love-addicted-girls.s3.amazonaws.com/images/1125.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,shifuku2,cocktail2,twintail
Love Addicted Girl #1126,https://love-addicted-girls.s3.amazonaws.com/images/1126.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,sakyubasu1,basic1,zero
Love Addicted Girl #1127,https://love-addicted-girls.s3.amazonaws.com/images/1127.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,maid2,cocktail2,twintail
Love Addicted Girl #1128,https://love-addicted-girls.s3.amazonaws.com/images/1128.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,swim1,gal3,cocktail
Love Addicted Girl #1129,https://love-addicted-girls.s3.amazonaws.com/images/1129.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,gal,sakyubasu1,kira1,gal
